,TCP UL/DL (Bytes),Avg RTT UL/DL (ms),Avg Bearer UL/DL (kbps),clusters
87399,21569572.935152996,39.0,30.0,0
87400,43139145.87030599,97.0,926.0,0
87401,21569572.935152996,29.0,12.0,0
87402,102070298.40542305,535.0,94575.0,0
87403,21569572.935152996,21.0,67.0,0
87404,21569572.935152996,35.32576582180065,15.0,0
87405,21569572.935152996,29.0,74.0,0
87406,21569572.935152996,35.32576582180065,15.0,0
87407,21569572.935152996,28.0,173.0,0
87408,21569572.935152996,19.0,111.0,0
87409,21569572.935152996,42.0,42.0,0
87410,22359697.59996406,296.3257658218007,448.0,0
87411,22468320.59996406,59.0,15568.0,0
87412,9034957.0,197.0,110945.0,0
87413,21569572.935152996,35.32576582180065,15.0,0
87414,391909.0,93.0,24071.0,0
87415,38240.0,87.0,20963.0,0
87416,50212242.935153,191.0,84177.0,0
87417,43139145.87030599,73.32576582180064,1240.0,0
87418,21569572.935152996,35.32576582180065,15.0,0
87419,12251273.0,52.0,75479.0,0
87420,21569572.935152996,44.0,102.0,0
87421,929807.0,60.0,59794.0,0
87422,21569572.935152996,62.0,82.0,0
87423,43139145.87030599,117.0,159.0,0
87424,21569572.935152996,58.0,89.0,0
87425,20811208.27034193,77.0,77.0,0
87426,557340.0,48.0,56303.0,0
87427,21569572.935152996,28.0,62.0,0
87428,25767874.935152996,124.0,51496.0,0
87429,21569572.935152996,1030.0,96.0,0
87430,20815001.27034193,127.0,324.0,0
87431,13742.0,77.0,8622.0,0
87432,64708718.80545898,142.0,153.0,0
87433,21569572.935152996,59.0,69.0,0
87434,21569572.935152996,39.0,95.0,0
87435,21569572.935152996,67.0,21.0,0
87436,844023.6648110661,96.0,4622.0,0
87437,21569572.935152996,31.0,41.0,0
87438,64708718.80545898,82.0,359.0,0
87439,21569572.935152996,35.32576582180065,102.0,0
87440,20809920.27034193,70.0,129.0,0
87441,21569572.935152996,21.0,85.0,0
87442,21569572.935152996,35.32576582180065,25.0,0
87443,21569572.935152996,25.0,101.0,0
87444,21569572.935152996,35.32576582180065,109.0,0
87445,21569572.935152996,29.0,77.0,0
87446,43139145.87030599,70.6515316436013,170.0,0
87447,6650.0,250.0,262.0,0
87448,21839679.935152996,126.0,88233.0,0
87449,21569572.935152996,25.0,89.0,0
87450,21569572.935152996,35.0,73.0,0
87451,43163938.87030599,151.32576582180064,183250.0,0
87452,761099.6648110661,62.0,15533.0,0
87453,21569572.935152996,45.0,97.0,0
87454,15420727.0,106.0,165141.0,0
87455,21569572.935152996,35.32576582180065,15.0,0
87456,43139145.87030599,58.0,149.0,0
87457,21569572.935152996,35.32576582180065,15.0,0
87458,21569572.935152996,29.0,106.0,0
87459,21569572.935152996,63.0,102.0,0
87460,21569572.935152996,29.0,74.0,0
87461,21569572.935152996,35.32576582180065,103.0,0
87462,21569572.935152996,46.0,410.0,0
87463,21569572.935152996,63.0,66.0,0
87464,21731429.935152996,89.32576582180064,21113.0,0
87465,725053.0,155.0,15106.0,0
87466,42379571.205494925,80.32576582180064,2244.0,0
87467,9518188.0,54.0,76462.0,0
87468,21569572.935152996,40.0,20.0,0
87469,21569572.935152996,29.0,97.0,0
87470,21569572.935152996,35.32576582180065,93.0,0
87471,21569572.935152996,74.0,397.0,0
87472,21569572.935152996,35.32576582180065,98.0,0
87473,21569572.935152996,29.0,60.0,0
87474,1216822.0,66.0,107098.0,0
87475,34928.0,57.0,86485.0,0
87476,21569572.935152996,36.0,73.0,0
87477,21569572.935152996,39.0,90.0,0
87478,21569572.935152996,35.32576582180065,15.0,0
87479,21569572.935152996,35.32576582180065,9.0,0
87480,21569572.935152996,28.0,130.0,0
87481,21569572.935152996,28.0,110.0,0
87482,21569572.935152996,65.0,83.0,0
87483,362393.0,36.0,46339.0,0
87484,21569572.935152996,35.32576582180065,15.0,0
87485,21569572.935152996,40.0,73.0,0
87486,844494.6648110661,233.0,7197.0,0
87487,43139145.87030599,59.0,173.0,0
87488,90202187.935153,81.0,1058.0,0
87489,21569572.935152996,23.0,49.0,0
87490,758019.0,54.0,96632.0,0
87491,21569572.935152996,41.0,86.0,0
87492,80820082.870306,174.0,52288.0,0
87493,12350965.0,636.0,74354.0,0
87494,21569572.935152996,35.32576582180065,129.0,0
87495,279949378.0,147.0,38534.0,0
87496,21721953.935152996,125.0,17782.0,0
87497,24410889.935152996,124.0,67475.0,0
87498,21569572.935152996,57.0,100.0,0
87499,21732688.935152996,80.0,16162.0,0
87500,21569572.935152996,27.0,98.0,0
87501,21569572.935152996,60.0,193.0,0
87502,83671.0,35.0,130808.0,0
87503,21569572.935152996,22.0,63.0,0
87504,21569572.935152996,35.32576582180065,15.0,0
87505,9500114.0,82.0,68208.0,0
87506,21569572.935152996,28.0,63.0,0
87507,21569572.935152996,30.0,95.0,0
87508,466.0,44.0,183.0,0
87509,21569572.935152996,45.0,82.0,0
87510,21569572.935152996,35.32576582180065,15.0,0
87511,21569572.935152996,35.0,63.0,0
87512,1678464.0,31.0,106054.0,0
87513,21569572.935152996,27.0,90.0,0
87514,658340.0,108.0,58085.0,0
87515,21569572.935152996,139.0,109.0,0
87516,761431.6648110661,69.0,6837.0,0
87517,21569572.935152996,80.0,94.0,0
87518,21569572.935152996,35.32576582180065,15.0,0
87519,1200.0,57.0,15765.0,0
87520,136759.0,273.0,281.0,0
87521,20811232.27034193,108.0,110.0,0
87522,79852.0,57.0,27174.0,0
87523,21569572.935152996,53.0,63.0,0
87524,7356370.0,76.0,36900.0,0
87525,20818750.27034193,708.0,82.0,0
87526,21569572.935152996,35.0,41.0,0
87527,21569572.935152996,35.32576582180065,138.0,0
87528,762386.6648110661,44.0,3297.0,0
87529,21569572.935152996,24.0,90.0,0
87530,55466578.935153,119.32576582180064,6196.0,0
87531,22703834.935152996,172.0,46606.0,0
87532,21569572.935152996,35.32576582180065,60.0,0
87533,43139145.87030599,76.0,183.0,0
87534,7349223.0,454.0,10571.0,0
87535,102466.0,104.0,61277.0,0
87536,21569572.935152996,35.32576582180065,16.0,0
87537,21569572.935152996,35.32576582180065,113.0,0
87538,1938569.6648110661,173.0,27474.0,0
87539,21569572.935152996,35.32576582180065,100.0,0
87540,21569572.935152996,35.32576582180065,70.0,0
87541,21569572.935152996,35.32576582180065,76.0,0
87542,22065841.935152996,96.0,59592.0,0
87543,21569572.935152996,22.0,117.0,0
87544,42382476.205494925,105.32576582180064,30518.0,0
87545,781702.6648110661,54.0,11759.0,0
87546,14279456.0,157.0,69849.0,0
87547,21569572.935152996,18.0,78.0,0
87548,25130354.935152996,70.0,1423.0,0
87549,21569572.935152996,30.0,162.0,0
87550,21569572.935152996,64.0,787.0,0
87551,1035747.0,78.0,44689.0,0
87552,759788.6648110661,46.0,372.0,0
87553,630103.0,38.0,14286.0,0
87554,43139145.87030599,70.6515316436013,98.0,0
87555,86278291.74061199,196.32576582180064,1984.0,0
87556,524340.0,269.0,24621.0,0
87557,24515541.27034193,90.0,82494.0,0
87558,43139145.87030599,63.0,187.0,0
87559,21569572.935152996,35.32576582180065,15.0,0
87560,21569572.935152996,35.32576582180065,66.0,0
87561,22339349.59996406,102.32576582180064,12938.0,0
87562,21569572.935152996,14.0,57.0,0
87563,86278291.74061199,141.3030632872026,189.0,0
87564,22323250.935152996,99.0,19784.0,0
87565,21569572.935152996,35.32576582180065,98.0,0
87566,779608.6648110661,314.0,411.0,0
87567,21569572.935152996,25.0,97.0,0
87568,610668.0,61.0,25316.0,0
87569,21569572.935152996,31.0,111.0,0
87570,72485738.66481107,424.0,253532.0,0
87571,43139145.87030599,53.0,217.0,0
87572,43139145.87030599,82.0,290.0,0
87573,30858743.935152996,54.0,106076.0,0
87574,21569572.935152996,29.0,93.0,0
87575,21569572.935152996,50.0,97.0,0
87576,21569572.935152996,28.0,103.0,0
87577,4062763.0,370.0,16717.0,0
87578,21569572.935152996,35.32576582180065,139.0,0
87579,4736.0,60.0,36226.0,0
87580,287635.0,638.0,4717.0,0
87581,22102128.935152996,160.32576582180064,20801.0,0
87582,42396777.205494925,46.0,17249.0,0
87583,21569572.935152996,35.32576582180065,94.0,0
87584,21569572.935152996,22.0,112.0,0
87585,21569572.935152996,47.0,114.0,0
87586,48817.0,93.0,4366.0,0
87587,21569572.935152996,35.32576582180065,89.0,0
87588,21569572.935152996,35.32576582180065,15.0,0
87589,21569572.935152996,18.0,91.0,0
87590,21569572.935152996,23.0,60.0,0
87591,43139145.87030599,83.32576582180064,218.0,0
87592,21569572.935152996,68.0,27.0,0
87593,69965061.0,290.0,80519.0,0
87594,21569572.935152996,20.0,98.0,0
87595,18620.0,50.0,14953.0,0
87596,21569572.935152996,63.0,399.0,0
87597,43139145.87030599,62.0,249.0,0
87598,22363628.935152996,446.0,49934.0,0
87599,43139145.87030599,70.6515316436013,167.0,0
87600,1634272.0,790.0,20459.0,0
87601,515642.0,53.0,91813.0,0
87602,21569572.935152996,26.0,113.0,0
87603,21569572.935152996,35.0,84.0,0
87604,159943.0,71.0,3726.0,0
87605,21569572.935152996,54.0,102.0,0
87606,21569572.935152996,35.32576582180065,121.0,0
87607,21569572.935152996,30.0,109.0,0
87608,8020823.0,212.0,19378.0,0
87609,25686277.0,77.0,40682.0,0
87610,21569572.935152996,45.0,141.0,0
87611,709113652.0,137.0,52850.0,0
87612,21569572.935152996,54.0,7.0,0
87613,6289705.0,251.0,93371.0,0
87614,21569572.935152996,61.0,2052.0,0
87615,43139145.87030599,50.0,273.0,0
87616,21569572.935152996,35.32576582180065,15.0,0
87617,21569572.935152996,59.0,69.0,0
87618,21569572.935152996,24.0,80.0,0
87619,21569572.935152996,60.0,112.0,0
87620,22018507.935152996,73.0,73360.0,0
87621,21668111.935152996,90.32576582180064,25660.0,0
87622,239157414.0,345.0,262272.0,0
87623,7489122.664811066,484.0,214276.0,0
87624,386343205.0,854.0,395606.0,0
87625,21569572.935152996,35.32576582180065,114.0,0
87626,39894437.0,708.0,23820.0,0
87627,47154603.87030599,133.6515316436013,90019.0,0
87628,21569572.935152996,35.32576582180065,130.0,0
87629,21569572.935152996,53.0,21.0,0
87630,21569572.935152996,38.0,100.0,0
87631,631777.0,1898.0,1574.0,0
87632,64708718.80545898,117.0,241.0,0
87633,21569572.935152996,41.0,95.0,0
87634,21569572.935152996,59.0,81.0,0
87635,15215590.0,338.0,223088.0,0
87636,1703247.0,71.0,696.0,0
87637,21569572.935152996,35.32576582180065,15.0,0
87638,21569572.935152996,35.32576582180065,93.0,0
87639,770075.6648110661,56.0,4263.0,0
87640,21569572.935152996,83.0,87.0,0
87641,21569572.935152996,38.0,63.0,0
87642,18076451.0,150.0,36045.0,0
87643,21955348.935152996,69.0,38728.0,0
87644,21569572.935152996,35.32576582180065,97.0,0
87645,21569572.935152996,27.0,85.0,0
87646,43139145.87030599,63.0,210.0,0
87647,43139145.87030599,70.6515316436013,30.0,0
87648,21569572.935152996,35.32576582180065,15.0,0
87649,21569572.935152996,35.32576582180065,15.0,0
87650,21569572.935152996,43.0,3898.0,0
87651,242830.0,43.0,67315.0,0
87652,842343.6648110661,156.0,17660.0,0
87653,64708718.80545898,169.0,3131.0,0
87654,43139145.87030599,101.0,7161.0,0
87655,21569572.935152996,35.32576582180065,220.0,0
87656,43139145.87030599,70.6515316436013,30.0,0
87657,22292596.935152996,104.0,33583.0,0
87658,21569572.935152996,35.32576582180065,101.0,0
87659,5208681.0,71.0,18669.0,0
87660,21569572.935152996,35.32576582180065,101.0,0
87661,43139145.87030599,123.0,231.0,0
87662,21569572.935152996,238.0,410.0,0
87663,156131306.0,2077.0,127587.0,0
87664,21569572.935152996,71.0,131.0,0
87665,21569572.935152996,27.0,1876.0,0
87666,21569572.935152996,33.0,110.0,0
87667,43139145.87030599,67.0,161.0,0
87668,24686293.935152996,87.32576582180064,20199.0,0
87669,22338595.59996406,65.0,13931.0,0
87670,22405545.59996406,193.0,2498.0,0
87671,762318.6648110661,29.0,560.0,0
87672,21569572.935152996,29.0,91.0,0
87673,184268.0,88.0,58388.0,0
87674,21569572.935152996,84.0,679.0,0
87675,21690474.935152996,180.32576582180064,15918.0,0
87676,2725148.6648110664,173.0,74077.0,0
87677,21569572.935152996,29.0,63.0,0
87678,21569572.935152996,35.32576582180065,97.0,0
87679,21569572.935152996,35.32576582180065,15.0,0
87680,21569572.935152996,38.0,90.0,0
87681,21569572.935152996,24.0,96.0,0
87682,21569572.935152996,48.0,76.0,0
87683,21571754.935152996,74.32576582180064,28357.0,0
87684,21569572.935152996,87.0,647.0,0
87685,779608.6648110661,435.0,319.0,0
87686,4735206.0,112.0,15680.0,0
87687,21605436.935152996,84.0,8404.0,0
87688,21569572.935152996,35.32576582180065,77.0,0
87689,21569572.935152996,35.32576582180065,106.0,0
87690,21569572.935152996,67.0,1638.0,0
87691,12282532.0,258.0,138906.0,0
87692,3367797.0,238.0,74196.0,0
87693,21569572.935152996,35.32576582180065,6.0,0
87694,21569572.935152996,49.0,98.0,0
87695,22279922.935152996,76.32576582180064,49353.0,0
87696,99435.0,49.0,76524.0,0
87697,343014.0,103.0,40044.0,0
87698,773001.6648110661,34.0,3890.0,0
87699,24500054.935152996,176.0,29962.0,0
87700,1624835.0,42.0,39376.0,0
87701,21569572.935152996,77.0,85.0,0
87702,21572940.935152996,104.32576582180064,10153.0,0
87703,306103951.0,336.0,171557.0,0
87704,32102800.0,193.0,33963.0,0
87705,21569572.935152996,30.0,90.0,0
87706,591568.0,38.0,8695.0,0
87707,21569572.935152996,31.0,63.0,0
87708,21569572.935152996,35.32576582180065,15.0,0
87709,8028975.664811066,259.0,40624.0,0
87710,206825.0,58.0,19709.0,0
87711,21569572.935152996,39.0,119.0,0
87712,445575.0,183.0,24816.0,0
87713,21569572.935152996,53.0,1463.0,0
87714,21569572.935152996,35.32576582180065,15.0,0
87715,21569572.935152996,35.32576582180065,85.0,0
87716,43139145.87030599,70.6515316436013,30.0,0
87717,22391734.0,58.0,48690.0,0
87718,21569572.935152996,21.0,91.0,0
87719,21569572.935152996,35.32576582180065,84.0,0
87720,21569572.935152996,35.32576582180065,115.0,0
87721,22002238.935152996,90.32576582180064,73669.0,0
87722,21569572.935152996,38.0,98.0,0
87723,43161486.87030599,170.0,21720.0,0
87724,4769571.0,99.0,56746.0,0
87725,43139145.87030599,55.0,151.0,0
87726,64708718.80545898,221.0,210.0,0
87727,69715749.0,314.0,167508.0,0
87728,62732765.87030599,242.0,71142.0,0
87729,524241.0,190.0,92150.0,0
87730,41988642.0,530.0,202945.0,0
87731,21569572.935152996,24.0,115.0,0
87732,62322.0,46.0,106369.0,0
87733,21569572.935152996,29.0,57.0,0
87734,21569572.935152996,147.0,75.0,0
87735,1580039.0,642.0,70382.0,0
87736,6197642.0,44.0,65514.0,0
87737,234325.0,68.0,14291.0,0
87738,6734663.0,85.0,75452.0,0
87739,21569572.935152996,23.0,92.0,0
87740,21569572.935152996,35.32576582180065,87.0,0
87741,43139145.87030599,70.6515316436013,137.0,0
87742,20811208.27034193,21.0,67.0,0
87743,21739274.935152996,114.32576582180064,183327.0,0
87744,21569572.935152996,69.0,92.0,0
87745,55772805.0,129.0,76553.0,0
87746,21569572.935152996,46.0,63.0,0
87747,21569572.935152996,22.0,92.0,0
87748,761161.6648110661,43.0,28889.0,0
87749,430483.0,66.0,9399.0,0
87750,21569572.935152996,30.0,41.0,0
87751,22333803.59996406,97.0,8577.0,0
87752,783585.6648110661,245.0,420.0,0
87753,21569572.935152996,51.0,368.0,0
87754,21569572.935152996,31.0,41.0,0
87755,8767.0,49.0,4891.0,0
87756,23310311.935152996,111.0,113892.0,0
87757,21569572.935152996,32.0,153.0,0
87758,21569572.935152996,74.0,87.0,0
87759,155438.0,56.0,452.0,0
87760,21569572.935152996,35.32576582180065,87.0,0
87761,21569572.935152996,35.32576582180065,101.0,0
87762,21569572.935152996,29.0,110.0,0
87763,21569572.935152996,35.32576582180065,95.0,0
87764,63217.0,39.0,23393.0,0
87765,21572251.935152996,42.0,3681.0,0
87766,21569572.935152996,32.0,82.0,0
87767,11668.0,43.0,100378.0,0
87768,21569572.935152996,68.0,64.0,0
87769,43139145.87030599,70.6515316436013,31.0,0
87770,207732.0,5658.0,4846.0,0
87771,59134746.935153,148.0,207160.0,0
87772,1011477.0,38.0,14901.0,0
87773,22301213.935152996,81.0,116214.0,0
87774,21569572.935152996,35.32576582180065,15.0,0
87775,6279738.0,68.0,54116.0,0
87776,50974.0,169.0,803.0,0
87777,64708718.80545898,129.6515316436013,138.0,0
87778,21569572.935152996,38.0,41.0,0
87779,32273064.935152996,196.0,67237.0,0
87780,21569572.935152996,24.0,94.0,0
87781,364905.0,65.0,28657.0,0
87782,23756001.935152996,172.32576582180064,49220.0,0
87783,4183502.0,434.0,62466.0,0
87784,21569572.935152996,25.0,97.0,0
87785,181248988.0,250.0,157557.0,0
87786,21569572.935152996,35.32576582180065,15.0,0
87787,43899394.53511706,98.0,57352.0,0
87788,20811208.27034193,73.0,63.0,0
87789,86278291.74061199,93.0,948.0,0
87790,759788.6648110661,38.0,961.0,0
87791,21569572.935152996,35.32576582180065,60.0,0
87792,312616.0,146.0,23231.0,0
87793,24943739.935152996,415.0,11533.0,0
87794,21569572.935152996,89.0,57.0,0
87795,11276.0,176.0,1030.0,0
87796,759704.6648110661,90.0,3085.0,0
87797,24060582.935152996,188.0,34679.0,0
87798,43139145.87030599,70.6515316436013,223.0,0
87799,21569572.935152996,61.0,53.0,0
87800,28197474.935152996,66.0,54616.0,0
87801,125927.0,51.0,12328.0,0
87802,688773.0,140.0,24309.0,0
87803,216838.0,80.0,5111.0,0
87804,21569572.935152996,29.0,92.0,0
87805,21569572.935152996,25.0,77.0,0
87806,761743.6648110661,47.0,5938.0,0
87807,21569572.935152996,35.0,65.0,0
87808,28010013.0,814.0,45319.0,0
87809,43139145.87030599,55.0,187.0,0
87810,21569572.935152996,35.32576582180065,66.0,0
87811,21569572.935152996,35.32576582180065,101.0,0
87812,38300557.935153,96.0,54091.0,0
87813,26982.0,80.0,30800.0,0
87814,21569572.935152996,35.32576582180065,101.0,0
87815,64708718.80545898,80.0,228.0,0
87816,21580584.935152996,58.0,45161.0,0
87817,21569572.935152996,35.32576582180065,15.0,0
87818,21569572.935152996,35.32576582180065,15.0,0
87819,21569572.935152996,21.0,94.0,0
87820,42381505.205494925,66.0,263.0,0
87821,2240056.0,78.0,33950.0,0
87822,1481915106.0,2401.0,150767.0,2
87823,21569572.935152996,29.0,90.0,0
87824,21569572.935152996,29.0,97.0,0
87825,43139145.87030599,70.6515316436013,239.0,0
87826,21569572.935152996,28.0,93.0,0
87827,21569572.935152996,35.32576582180065,130.0,0
87828,21569572.935152996,67.0,51.0,0
87829,21569572.935152996,50.0,65.0,0
87830,43139145.87030599,152.0,137.0,0
87831,192565775.0,802.0,384707.0,0
87832,21569572.935152996,40.0,111.0,0
87833,760270.6648110661,44.0,11105.0,0
87834,150406.0,3265.0,4591.0,0
87835,39400.0,64.0,4537.0,0
87836,21569572.935152996,60.0,86.0,0
87837,21569572.935152996,36.0,41.0,0
87838,43139145.87030599,121.0,119.0,0
87839,21569572.935152996,35.32576582180065,15.0,0
87840,21569572.935152996,40.0,68.0,0
87841,9336423.0,78.0,968.0,0
87842,21569572.935152996,24.0,63.0,0
87843,21569572.935152996,37.0,106.0,0
87844,774693.6648110661,42.0,5485.0,0
87845,762829.6648110661,56.0,14472.0,0
87846,43139145.87030599,56.0,223.0,0
87847,21569572.935152996,35.32576582180065,15.0,0
87848,21735789.935152996,94.32576582180064,16538.0,0
87849,22982787.0,603.0,107565.0,0
87850,22163039.935152996,88.32576582180064,69896.0,0
87851,5932177.0,379.0,2368.0,0
87852,21569572.935152996,29.0,119.0,0
87853,21569572.935152996,32.0,670.0,0
87854,21569572.935152996,54.0,135.0,0
87855,83504565.0,241.0,102257.0,0
87856,21569572.935152996,29.0,112.0,0
87857,858658.6648110661,148.0,3202.0,0
87858,42380781.205494925,104.0,174.0,0
87859,21569572.935152996,39.0,97.0,0
87860,9346556.0,221.0,79344.0,0
87861,1124784.6648110661,88.0,51942.0,0
87862,760713.6648110661,32.0,23096.0,0
87863,2742373.6648110664,43.0,247.0,0
87864,21611727.935152996,111.0,18161.0,0
87865,21569572.935152996,35.32576582180065,2.0,0
87866,21569572.935152996,35.32576582180065,22.0,0
87867,21569572.935152996,75.0,433.0,0
87868,21569572.935152996,35.32576582180065,15.0,0
87869,21569572.935152996,35.32576582180065,127.0,0
87870,28188130.0,191.0,194404.0,0
87871,21569572.935152996,48.0,115.0,0
87872,21569572.935152996,35.32576582180065,25.0,0
87873,21569572.935152996,29.0,99.0,0
87874,21569572.935152996,42.0,458.0,0
87875,21569572.935152996,90.0,94.0,0
87876,21569572.935152996,35.32576582180065,85.0,0
87877,25329046.935152996,333.3257658218007,50528.0,0
87878,21569572.935152996,35.32576582180065,88.0,0
87879,43139145.87030599,70.6515316436013,204.0,0
87880,3242258.0,98.0,81607.0,0
87881,207935588.0,549.0,520268.0,0
87882,21569572.935152996,35.32576582180065,67.0,0
87883,21569572.935152996,40.0,63.0,0
87884,113583.0,219.0,2559.0,0
87885,21569572.935152996,35.32576582180065,15.0,0
87886,31814505.664811067,381.0,111239.0,0
87887,43139145.87030599,43.0,152.0,0
87888,21569572.935152996,35.32576582180065,91.0,0
87889,198158.0,45.0,13860.0,0
87890,1888920.0,82.0,47195.0,0
87891,21569572.935152996,132.0,44.0,0
87892,265084.0,212.0,5212.0,0
87893,255850.0,47.0,91789.0,0
87894,21569572.935152996,29.0,63.0,0
87895,12994.0,53.0,21728.0,0
87896,21569572.935152996,35.32576582180065,82.0,0
87897,43139145.87030599,64.32576582180064,146.0,0
87898,286643.0,47.0,52059.0,0
87899,161024.0,6261.0,672.0,0
87900,797993.0,50.0,12483.0,0
87901,771576.0,141.0,14755.0,0
87902,11684619.0,183.0,128429.0,0
87903,21569572.935152996,55.0,2745.0,0
87904,21569572.935152996,65.0,111.0,0
87905,22349573.59996406,99.0,36505.0,0
87906,43479967.87030599,127.65153164360129,21362.0,0
87907,21569572.935152996,35.32576582180065,63.0,0
87908,21569572.935152996,51.0,11.0,0
87909,372863.0,112.0,56614.0,0
87910,21569572.935152996,19.0,89.0,0
87911,21569572.935152996,35.32576582180065,118.0,0
87912,2695260.0,96.0,74827.0,0
87913,21593618.935152996,178.0,14641.0,0
87914,2325917.994433198,221.0,54653.0,0
87915,21569572.935152996,20.0,138.0,0
87916,103053.0,228.0,11181.0,0
87917,3588589.0,510.0,69027.0,0
87918,21569572.935152996,35.32576582180065,15.0,0
87919,21576358.935152996,148.0,1992.0,0
87920,6311873.0,68.0,93437.0,0
87921,43139145.87030599,70.6515316436013,198.0,0
87922,22329284.59996406,107.0,198.0,0
87923,12037538.0,101.0,51252.0,0
87924,16398858.0,1647.0,1057.0,0
87925,21569572.935152996,1799.0,116.0,0
87926,241747363.0,681.0,190794.0,0
87927,21569572.935152996,200.0,54.0,0
87928,836865.0,70.0,42863.0,0
87929,31848.0,58.0,45470.0,0
87930,1438292.0,83.0,7275.0,0
87931,6708197.0,472.0,31894.0,0
87932,22545689.935152996,124.32576582180064,36744.0,0
87933,21569572.935152996,35.32576582180065,15.0,0
87934,45833348.87030599,284.6515316436013,83528.0,0
87935,21569572.935152996,35.32576582180065,83.0,0
87936,21569572.935152996,35.32576582180065,15.0,0
87937,26768.0,54.0,83021.0,0
87938,3939454.0,89.0,62823.0,0
87939,22340211.59996406,96.32576582180064,181.0,0
87940,43340274.87030599,95.0,66772.0,0
87941,10263312.0,38.0,46575.0,0
87942,21569572.935152996,43.0,98.0,0
87943,4829164.0,110.0,31066.0,0
87944,21569572.935152996,35.32576582180065,122.0,0
87945,21607590.935152996,85.0,54453.0,0
87946,21569572.935152996,48.0,60688.0,0
87947,23830966.935152996,216.0,23486.0,0
87948,5781864.0,1911.0,12201.0,0
87949,21569572.935152996,35.32576582180065,115.0,0
87950,21569572.935152996,35.32576582180065,115.0,0
87951,24040.0,179.0,455.0,0
87952,21569572.935152996,71.0,135.0,0
87953,173774.0,152.0,18125.0,0
87954,2540721.0,107.0,68527.0,0
87955,23321258.935152996,83.0,26079.0,0
87956,220378.0,530.0,534.0,0
87957,8174487.0,173.0,85211.0,0
87958,21569572.935152996,33.0,95.0,0
87959,21569572.935152996,31.0,94.0,0
87960,21569572.935152996,35.32576582180065,75.0,0
87961,5198.0,73.0,23194.0,0
87962,21046245.27034193,5903.0,1561.0,0
87963,21569572.935152996,35.32576582180065,1.0,0
87964,9690557.0,120.0,64577.0,0
87965,21569572.935152996,18.0,111.0,0
87966,20811290.27034193,50.0,23029.0,0
87967,21569572.935152996,28.0,63.0,0
87968,43139145.87030599,91.0,155.0,0
87969,21569572.935152996,40.0,91.0,0
87970,21569572.935152996,35.32576582180065,15.0,0
87971,21569572.935152996,39.0,76.0,0
87972,21569572.935152996,35.32576582180065,70.0,0
87973,35470.0,54.0,14452.0,0
87974,95444917.0,61.0,9051.0,0
87975,21569572.935152996,9665.0,114.0,0
87976,759698.6648110661,54.0,2266.0,0
87977,21569572.935152996,26.0,152.0,0
87978,43139145.87030599,70.6515316436013,30.0,0
87979,21163436.0,123.0,46157.0,0
87980,21569572.935152996,35.32576582180065,76.0,0
87981,21569572.935152996,38.0,48.0,0
87982,43139145.87030599,66.0,138.0,0
87983,1037001.0,36.0,149325.0,0
87984,21569572.935152996,40.0,104.0,0
87985,21601153.935152996,1089.0,21271.0,0
87986,21569572.935152996,35.32576582180065,130.0,0
87987,21569572.935152996,22.0,114.0,0
87988,27371029.27034193,309.0,314489.0,0
87989,21569572.935152996,253.0,40.0,0
87990,107847864.67576498,198.3030632872026,198.0,0
87991,1339551.0,238.0,4768.0,0
87992,21569572.935152996,1472.0,100.0,0
87993,21569572.935152996,35.32576582180065,120.0,0
87994,64708718.80545898,105.97729746540196,68.0,0
87995,21576292.935152996,96.0,2693.0,0
87996,21569572.935152996,54.0,49.0,0
87997,20814911.27034193,43.0,32675.0,0
87998,790206.6648110661,241.0,98.0,0
87999,21569572.935152996,26.0,69.0,0
88000,14734454.0,195.0,36920.0,0
88001,21569572.935152996,35.32576582180065,87.0,0
88002,763522.6648110661,44.0,2994.0,0
88003,21569572.935152996,35.32576582180065,67.0,0
88004,3212501.0,69.0,61208.0,0
88005,21573562.935152996,125.32576582180064,2751.0,0
88006,21569572.935152996,40.0,125.0,0
88007,21569572.935152996,20.0,108.0,0
88008,21569572.935152996,35.32576582180065,66.0,0
88009,64708718.80545898,111.0,281.0,0
88010,21569572.935152996,35.32576582180065,15.0,0
88011,43139145.87030599,70.6515316436013,248.0,0
88012,47312.0,48.0,124542.0,0
88013,21569572.935152996,35.32576582180065,95.0,0
88014,1862034.0,57.0,20125.0,0
88015,41008204.0,113.0,79288.0,0
88016,910938.6648110661,48.0,1924.0,0
88017,20811244.27034193,56.0,56008.0,0
88018,1758788.0,87.0,56030.0,0
88019,23074.0,210.0,573.0,0
88020,21569572.935152996,85.0,63.0,0
88021,680516.0,117.0,24737.0,0
88022,21569572.935152996,34.0,116.0,0
88023,764978.6648110661,196.0,532.0,0
88024,43139145.87030599,62.0,5757.0,0
88025,21569572.935152996,29.0,94.0,0
88026,1385325.0,31.0,45888.0,0
88027,21569572.935152996,35.32576582180065,106.0,0
88028,21569572.935152996,35.32576582180065,18.0,0
88029,963256378.0,273.0,92595.0,2
88030,21569572.935152996,35.32576582180065,118.0,0
88031,21569572.935152996,35.32576582180065,55.0,0
88032,21569572.935152996,57.0,63.0,0
88033,21569572.935152996,41.0,142.0,0
88034,1201861.6648110661,116.0,121264.0,0
88035,21569572.935152996,42.0,66.0,0
88036,29805820.0,336.0,76106.0,0
88037,392725.0,53.0,38281.0,0
88038,21569572.935152996,35.32576582180065,93.0,0
